Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
456.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
457	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
457.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
457.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
457.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
458	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
458.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
458.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
458.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
459	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
459.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
459.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
459.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
460	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
460.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
460.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
460.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
461	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
461.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
461.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
461.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
462	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
462.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
462.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
462.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
463	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
463.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
463.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
463.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
464	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
464.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
464.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
464.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
465	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
465.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
465.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
465.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
466	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
466.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
466.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
466.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
467	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
467.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
467.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
467.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
468	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
468.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
468.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
468.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
469	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
469.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
469.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
469.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
470	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
470.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
470.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
470.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
471	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
471.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
471.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
471.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
472	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
472.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
472.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
472.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
473	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
473.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
473.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
473.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
474	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
474.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
474.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
474.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
475	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
475.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
475.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
475.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
476	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
476.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
476.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
476.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
477	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
477.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
477.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
477.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
478	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
478.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
478.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
478.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
479	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
479.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
479.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
479.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
480	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
480.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
480.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
480.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
481	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
481.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
481.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
481.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
482	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
482.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
482.15	P	1	/prefix	1000	P_Sub_Interest	0	0	0	1
482.3	C	1	/prefix	1000	C_Push_Ack	0	0	0	1.01
483	C	1	/prefix	1000	C_Sub_Interest	0	0	0	1.01
483.15	P	1	/prefix	1000	P_Push_Ack	0	0	0	0
