Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
188.534	C	1	/prefix/%00%C2	194	C_Interest	10	10	10	0.31
188.563	P	1	/prefix/%00%C0	192	P_Interest	0	0	0	0
188.572	C	1	/prefix/%00%C4	196	C_Interest	7	10	10	0.31
188.587	P	1	/prefix/%00%BD	189	P_Interest	0	0	0	0
188.587	P	1	/prefix/%00%BD	189	P_Data	0	0	0	0
188.588	C	1	/prefix/%00%BD	189	C_Data	29	10	10	0.31
188.588	C	1	/prefix/%00%C7	199	C_Interest	0	10	10	0.31
188.61	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
188.615	C	1	/prefix/%00%C3	195	C_Interest	9	10	10	0.31
188.634	P	1	/prefix/%00%BF	191	P_Interest	0	0	0	0
188.648	P	1	/prefix/%00%BE	190	P_Interest	0	0	0	0
188.652	P	1	/prefix/%00%BE	190	P_GData	0	0	0	0
188.652	P	1	/prefix/%00%BE	190	P_Data	0	0	0	0
188.677	C	1	/prefix/%00%C5	197	C_Interest	7	10	10	0.31
188.683	C	1	/prefix/%00%C1	193	C_Interest	12	10	10	0.31
188.684	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
188.713	C	1	/prefix/%00%C0	192	C_Interest	18	10	10	0.31
188.722	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
188.738	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
188.76	C	1	/prefix/%00%C6	198	C_Interest	7	10	10	0.31
188.765	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
188.784	C	1	/prefix/%00%BF	191	C_Interest	20	10	10	0.31
188.798	C	1	/prefix/%00%BE	190	C_Interest	28	10	10	0.31
188.827	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
188.833	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
188.834	C	1	/prefix/%00%C2	194	C_Interest	11	10	10	0.31
188.863	P	1	/prefix/%00%C0	192	P_Interest	0	0	0	0
188.872	C	1	/prefix/%00%C4	196	C_Interest	8	10	10	0.31
188.888	C	1	/prefix/%00%C7	199	C_Interest	1	10	10	0.31
188.91	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
188.915	C	1	/prefix/%00%C3	195	C_Interest	10	10	10	0.31
188.934	P	1	/prefix/%00%BF	191	P_Interest	0	0	0	0
188.948	P	1	/prefix/%00%BE	190	P_Interest	0	0	0	0
188.948	P	1	/prefix/%00%BE	190	P_Data	0	0	0	0
188.977	C	1	/prefix/%00%C5	197	C_Interest	8	10	10	0.31
188.983	C	1	/prefix/%00%C1	193	C_Interest	13	10	10	0.31
188.984	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
189.013	C	1	/prefix/%00%C0	192	C_Interest	19	10	10	0.31
189.022	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
189.038	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
189.06	C	1	/prefix/%00%C6	198	C_Interest	8	10	10	0.31
189.065	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
189.084	C	1	/prefix/%00%BF	191	C_Interest	21	10	10	0.31
189.098	C	1	/prefix/%00%BE	190	C_Interest	29	10	10	0.31
189.098	C	1	/prefix/%00%BE	190	C_Data	29	10	10	0.31
189.098	C	1	/prefix/%00%C8	200	C_Interest	0	10	10	0.31
189.127	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
189.133	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
189.134	C	1	/prefix/%00%C2	194	C_Interest	12	10	10	0.31
189.163	P	1	/prefix/%00%C0	192	P_Interest	0	0	0	0
189.172	C	1	/prefix/%00%C4	196	C_Interest	9	10	10	0.31
189.188	C	1	/prefix/%00%C7	199	C_Interest	2	10	10	0.31
189.21	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
189.215	C	1	/prefix/%00%C3	195	C_Interest	11	10	10	0.31
189.224	P	1	/prefix/%00%BF	191	P_GData	0	0	0	0
189.224	P	1	/prefix/%00%BF	191	P_Data	0	0	0	0
189.234	P	1	/prefix/%00%BF	191	P_Interest	0	0	0	0
189.234	P	1	/prefix/%00%BF	191	P_Data	0	0	0	0
189.248	P	1	/prefix/%00%BE	190	P_Interest	0	0	0	0
189.248	P	1	/prefix/%00%BE	190	P_Data	0	0	0	0
189.248	P	1	/prefix/%00%C8	200	P_Interest	0	0	0	0
189.277	C	1	/prefix/%00%C5	197	C_Interest	9	10	10	0.31
189.283	C	1	/prefix/%00%C1	193	C_Interest	14	10	10	0.31
189.284	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
189.313	C	1	/prefix/%00%C0	192	C_Interest	20	10	10	0.31
189.322	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
189.338	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
189.36	C	1	/prefix/%00%C6	198	C_Interest	9	10	10	0.31
189.365	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
189.374	C	1	/prefix/%00%BF	191	C_Data	21	10	10	0.31
189.374	C	1	/prefix/%00%C9	201	C_Interest	0	10	10	0.31
189.398	C	1	/prefix/%00%C8	200	C_Interest	1	10	10	0.31
189.427	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
189.433	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
189.434	C	1	/prefix/%00%C2	194	C_Interest	13	10	10	0.31
189.463	P	1	/prefix/%00%C0	192	P_Interest	0	0	0	0
189.472	C	1	/prefix/%00%C4	196	C_Interest	10	10	10	0.31
189.488	C	1	/prefix/%00%C7	199	C_Interest	3	10	10	0.31
189.503	P	1	/prefix/%00%C0	192	P_GData	0	0	0	0
189.503	P	1	/prefix/%00%C0	192	P_Data	0	0	0	0
189.51	P	1	/prefix/%00%C6	198	P_Interest	0	0	0	0
189.515	C	1	/prefix/%00%C3	195	C_Interest	12	10	10	0.31
189.524	P	1	/prefix/%00%C9	201	P_Interest	0	0	0	0
189.548	P	1	/prefix/%00%C8	200	P_Interest	0	0	0	0
189.577	C	1	/prefix/%00%C5	197	C_Interest	10	10	10	0.31
189.583	C	1	/prefix/%00%C1	193	C_Interest	15	10	10	0.31
189.584	P	1	/prefix/%00%C2	194	P_Interest	0	0	0	0
189.613	C	1	/prefix/%00%C0	192	C_Interest	21	10	10	0.31
189.622	P	1	/prefix/%00%C4	196	P_Interest	0	0	0	0
189.638	P	1	/prefix/%00%C7	199	P_Interest	0	0	0	0
189.653	C	1	/prefix/%00%C0	192	C_Data	21	10	10	0.31
189.653	C	1	/prefix/%00%CA	202	C_Interest	0	10	10	0.31
189.66	C	1	/prefix/%00%C6	198	C_Interest	10	10	10	0.31
189.665	P	1	/prefix/%00%C3	195	P_Interest	0	0	0	0
189.674	C	1	/prefix/%00%C9	201	C_Interest	1	10	10	0.31
189.698	C	1	/prefix/%00%C8	200	C_Interest	2	10	10	0.31
189.727	P	1	/prefix/%00%C5	197	P_Interest	0	0	0	0
189.733	P	1	/prefix/%00%C1	193	P_Interest	0	0	0	0
189.734	C	1	/prefix/%00%C2	194	C_Interest	14	10	10	0.31
189.763	P	1	/prefix/%00%C0	192	P_Interest	0	0	0	0
189.763	P	1	/prefix/%00%C0	192	P_Data	0	0	0	0
189.772	C	1	/prefix/%00%C4	196	C_Interest	11	10	10	0.31
