Time	Node	AppId	Name	SeqNo	Type	RetxCount	WinSize	MaxWinSize	LifeTime
19.1598	C	1	/prefix/%00%1C	28	C_Interest	16	0	1	2
19.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
19.6598	C	1	/prefix/%00%1C	28	C_Interest	17	0	1	2
19.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
20.1598	C	1	/prefix/%00%1C	28	C_Interest	18	0	1	2
20.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
20.6598	C	1	/prefix/%00%1C	28	C_Interest	19	0	1	2
20.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
21.1598	C	1	/prefix/%00%1C	28	C_Interest	20	0	1	2
21.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
21.6598	C	1	/prefix/%00%1C	28	C_Interest	21	0	1	2
21.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
22.1598	C	1	/prefix/%00%1C	28	C_Interest	22	0	1	2
22.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
22.6598	C	1	/prefix/%00%1C	28	C_Interest	23	0	1	2
22.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
23.1598	C	1	/prefix/%00%1C	28	C_Interest	24	0	1	2
23.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
23.6598	C	1	/prefix/%00%1C	28	C_Interest	25	0	1	2
23.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
24.1598	C	1	/prefix/%00%1C	28	C_Interest	26	0	1	2
24.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
24.6598	C	1	/prefix/%00%1C	28	C_Interest	27	0	1	2
24.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
25.1598	C	1	/prefix/%00%1C	28	C_Interest	28	0	1	2
25.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
25.6598	C	1	/prefix/%00%1C	28	C_Interest	29	0	1	2
25.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
26.1598	C	1	/prefix/%00%1C	28	C_Interest	30	0	1	2
26.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
26.6598	C	1	/prefix/%00%1C	28	C_Interest	31	0	1	2
26.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
27.1598	C	1	/prefix/%00%1C	28	C_Interest	32	0	1	2
27.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
27.6598	C	1	/prefix/%00%1C	28	C_Interest	33	0	1	2
27.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
28.1598	C	1	/prefix/%00%1C	28	C_Interest	34	0	1	2
28.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
28.6598	C	1	/prefix/%00%1C	28	C_Interest	35	0	1	2
28.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
29.1598	C	1	/prefix/%00%1C	28	C_Interest	36	0	1	2
29.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
29.6598	C	1	/prefix/%00%1C	28	C_Interest	37	0	1	2
29.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
30.1598	C	1	/prefix/%00%1C	28	C_Interest	38	0	1	2
30.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
30.6598	C	1	/prefix/%00%1C	28	C_Interest	39	0	1	2
30.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
31.1598	C	1	/prefix/%00%1C	28	C_Interest	40	0	1	2
31.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
31.6598	C	1	/prefix/%00%1C	28	C_Interest	41	0	1	2
31.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
32.1598	C	1	/prefix/%00%1C	28	C_Interest	42	0	1	2
32.3098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
32.6598	C	1	/prefix/%00%1C	28	C_Interest	43	0	1	2
32.8098	P	1	/prefix/%00%1C	28	P_Pull_Interest	0	0	0	2
